Chromosome,Start,Stop,MANE,Version
chr4,76894151,76898144,ENST00000334306,4
chr4,76949751,77038615,ENST00000264893,11
chr4,77047154,77075989,ENST00000237654,9
chr4,77157206,77170060,ENST00000316355,10
chr4,77605819,77611834,ENST00000682537,1
chr4,77713386,77819368,ENST00000504123,7
chr4,77862829,77952785,ENST00000315567,13
chr4,78057322,78544269,ENST00000512123,4
chr4,78551769,78610447,ENST00000264908,11
chr4,78776349,78916365,ENST00000502613,3
chr4,78911877,78939438,ENST00000512733,5
chr4,79316646,79326061,ENST00000286794,5
chr4,79406360,79408228,ENST00000358842,5
chr4,79901145,80073229,ENST00000403729,7
chr4,80197502,80204329,ENST00000415738,3
chr4,80266663,80291017,ENST00000312465,12
chr4,80335729,80963750,ENST00000358105,8
chr4,81030707,81057627,ENST00000282701,4
chr4,81087374,81215222,ENST00000264399,6
chr4,81426392,81471907,ENST00000264400,7
chr4,82352497,82373991,ENST00000313899,12
chr4,82422568,82430462,ENST00000295470,10
chr4,82430589,82461177,ENST00000273920,8
chr4,82483175,82561988,ENST00000449862,7
chr4,82629538,82798796,ENST00000319540,9
chr4,82818508,82891153,ENST00000395310,7
chr4,82900734,82919969,ENST00000302236,10
chr4,82924602,83010823,ENST00000340417,8
chr4,83035182,83075818,ENST00000264389,7
chr4,83090047,83114729,ENST00000311507,9
chr4,83263823,83284798,ENST00000647002,2
chr4,83292460,83334848,ENST00000311412,10
chr4,83407345,83455823,ENST00000295488,8
chr4,83456057,83462298,ENST00000295491,9
chr4,83459516,83485100,ENST00000321945,12
chr4,83536107,83605875,ENST00000264409,5
chr4,84491984,84499292,ENST00000295886,5
chr4,84583126,84651334,ENST00000295887,6
chr4,84669596,84966690,ENST00000295888,9
chr4,85475149,86002666,ENST00000395184,6
chr4,86010404,86360053,ENST00000641462,2
chr4,86594314,86815161,ENST00000411767,7
chr4,86823467,86849384,ENST00000273905,7
chr4,86876204,86892422,ENST00000295898,8
chr4,86935010,87141039,ENST00000395146,9
chr4,87160102,87220618,ENST00000273963,10
chr4,87303793,87322882,ENST00000328546,5
chr4,87336514,87391188,ENST00000358290,9
chr4,87422572,87459455,ENST00000302174,9
chr4,87473334,87529376,ENST00000282470,11
chr4,87608528,87616873,ENST00000651931,1
chr4,87650279,87664357,ENST00000339673,11
chr4,87799553,87812435,ENST00000226284,7
chr4,87832968,87846792,ENST00000361056,4
chr4,87975713,87983411,ENST00000395080,8
chr4,88007634,88077777,ENST00000237596,7
chr4,88090268,88158639,ENST00000237612,8
chr4,88257619,88284561,ENST00000608933,6
chr4,88378851,88443097,ENST00000264346,12
chr4,88457118,88506163,ENST00000264350,8
chr4,88520997,88523776,ENST00000273968,5
chr4,88520997,88523776,ENST00000527353,2
chr4,88592479,88708539,ENST00000402738,6
chr4,88695912,88697829,ENST00000323061,7
chr4,88725959,89057185,ENST00000264344,10
chr4,89111532,89114901,ENST00000603357,3
chr4,89236382,89307800,ENST00000609438,2
chr4,89724098,89837161,ENST00000394991,8
chr4,89894853,89954614,ENST00000264790,7
chr4,90127393,91605295,ENST00000509176,6
chr4,92303965,93774566,ENST00000282020,9
chr4,93828752,93830964,ENST00000306011,6
chr4,94207864,94291292,ENST00000354268,9
chr4,94298534,94342836,ENST00000295256,10
chr4,94451941,94668223,ENST00000317968,9
chr4,94757954,95158448,ENST00000515059,6
chr4,95162503,95548973,ENST00000453304,6
chr4,95840092,95841464,ENST00000295266,6
chr4,97558871,98143476,ENST00000295268,4
chr4,98261383,98443858,ENST00000408927,8
chr4,98470366,98658611,ENST00000305798,8
chr4,98879275,98929133,ENST00000450253,7
chr4,98995720,99062809,ENST00000296411,11
chr4,99070977,99088788,ENST00000296412,14
chr4,99123657,99144297,ENST00000265512,12
chr4,99202638,99219246,ENST00000394899,6
chr4,99276368,99290985,ENST00000209668,3
chr4,99304970,99321401,ENST00000305046,13
chr4,99336496,99352746,ENST00000515683,6
chr4,99412262,99435342,ENST00000437033,7
chr4,99511020,99542303,ENST00000326581,9
chr4,99546710,99564039,ENST00000394876,7
chr4,99574823,99623997,ENST00000265517,10
chr4,99636528,99657828,ENST00000511828,2
chr4,99816826,99870190,ENST00000512369,2
chr4,99878335,99894427,ENST00000499666,7
chr4,99896247,99946618,ENST00000442697,7
chr4,99948087,99950275,ENST00000296417,6
chr4,100185869,100190468,ENST00000273990,6
chr4,100395340,100518022,ENST00000296420,9
chr4,101023417,101347526,ENST00000394854,8
chr4,101790729,102074812,ENST00000322953,9
chr4,102261665,102345482,ENST00000356736,5
chr4,102501358,102617302,ENST00000226574,9
chr4,102630769,102760968,ENST00000647097,2
chr4,102794382,102827551,ENST00000453744,7
chr4,102868991,102892807,ENST00000273986,10
chr4,102900927,103019705,ENST00000296422,12
chr4,103022252,103076761,ENST00000394785,9
chr4,103077591,103099834,ENST00000296424,9
chr4,103105810,103198343,ENST00000265148,9
chr4,103586030,103719985,ENST00000304883,3
chr4,104468307,104494894,ENST00000394767,3
chr4,105146875,105279803,ENST00000380013,9
chr4,105369076,105474062,ENST00000341695,10
chr4,105552619,105680914,ENST00000420470,3
chr4,105682626,105708689,ENST00000340139,10
chr4,105708783,105847725,ENST00000515279,6
chr4,105895470,105971671,ENST00000379987,7
chr4,106041598,106316209,ENST00000394708,7
chr4,106316549,106349456,ENST00000672341,1
chr4,106357391,106368778,ENST00000638719,4
chr4,106921801,107036313,ENST00000285311,8
chr4,107613665,107720234,ENST00000265174,5
chr4,107824931,107915047,ENST00000690982,1
chr4,107931548,107953461,ENST00000332884,11
chr4,107989888,108035171,ENST00000309522,8
chr4,108047547,108168932,ENST00000265165,6
chr4,108620575,108625370,ENST00000394667,8
chr4,108650598,108667820,ENST00000361564,9
chr4,108742052,108763053,ENST00000296486,8
chr4,108808724,109302658,ENST00000399132,6
chr4,109433814,109540896,ENST00000265175,5
chr4,109560245,109688719,ENST00000394650,7
chr4,109688627,109703445,ENST00000265164,7
chr4,109709988,109730070,ENST00000243501,10
chr4,109740694,109801999,ENST00000394634,7
chr4,109815761,109824737,ENST00000226796,7
chr4,109827971,109844942,ENST00000317735,7
chr4,109848106,109872315,ENST00000594814,6
chr4,109912882,110013766,ENST00000265171,10
chr4,110045845,110198615,ENST00000302274,8
chr4,110476154,110565285,ENST00000265162,10
chr4,110617422,110623077,ENST00000644743,1
chr4,112145453,112195256,ENST00000309733,6
chr4,112231786,112273110,ENST00000274000,10
chr4,112274536,112285904,ENST00000361717,4
chr4,112297368,112442621,ENST00000650871,1
chr4,112513515,112516180,ENST00000313341,4
chr4,112539338,112636909,ENST00000505019,6
chr4,112637142,112657586,ENST00000344442,10
chr4,113049652,113383736,ENST00000357077,9
chr4,113451031,113761738,ENST00000511664,6
chr4,113900283,113979647,ENST00000315366,8
chr4,114598806,114678225,ENST00000310836,11
chr4,114827762,115113620,ENST00000264363,7
chr4,117083553,117085576,ENST00000310754,5
chr4,118034485,118258634,ENST00000296499,6
chr4,118280037,118353003,ENST00000296498,3
chr4,118685391,118715430,ENST00000388822,10
chr4,118722822,118836126,ENST00000280551,11
chr4,118888853,119061247,ENST00000307142,9
chr4,119135831,119187789,ENST00000307128,6
chr4,119212712,119295518,ENST00000692078,1
chr4,119296418,119300645,ENST00000504110,2
chr4,119317249,119322138,ENST00000274024,4
chr4,119494402,119628804,ENST00000354960,8
chr4,120055622,120066848,ENST00000296509,11
chr4,120691914,120922726,ENST00000264808,8
chr4,121035612,121072535,ENST00000379692,9
chr4,121131407,121164321,ENST00000057513,8
chr4,121328641,121381018,ENST00000394427,3
chr4,121667945,121696980,ENST00000296511,10
chr4,121758929,121765164,ENST00000643802,2
chr4,121801322,121817021,ENST00000243498,10
chr4,121816443,121823883,ENST00000274026,10
chr4,121824328,121870474,ENST00000264499,9
chr4,121874480,121952060,ENST00000379645,8
chr4,122152330,122362752,ENST00000679879,1
chr4,122379010,122429784,ENST00000296513,7
chr4,122451469,122456725,ENST00000226730,5
chr4,122610107,122621066,ENST00000648588,1
chr4,122732703,122744939,ENST00000314218,8
chr4,122826830,122898236,ENST00000644866,2
chr4,122892576,122922597,ENST00000304430,10
chr4,122923077,123319433,ENST00000274008,5
chr4,123396794,123403755,ENST00000651917,1
chr4,124664047,124712732,ENST00000504087,6
chr4,125314954,125492932,ENST00000394329,9
chr4,127632956,127726737,ENST00000335251,11
chr4,127730399,127774292,ENST00000281154,6
chr4,127782321,127840733,ENST00000296464,9
chr4,127880892,127899224,ENST00000270861,10
chr4,127917804,127965173,ENST00000641686,2
chr4,127965405,128039953,ENST00000645843,2
chr4,128061311,128211988,ENST00000326639,11
chr4,128269241,128287813,ENST00000296425,10
chr4,128809699,128875224,ENST00000226319,11
chr4,128883992,129093539,ENST00000281142,10
chr4,129096151,129116637,ENST00000425929,6
chr4,133149293,133194700,ENST00000264360,7
chr4,134196332,134201789,ENST00000421491,4
chr4,137518917,137532494,ENST00000344876,9
chr4,138164096,138242349,ENST00000280612,9
chr4,139015780,139045939,ENST00000280614,4
chr4,139057264,139177218,ENST00000686138,1
chr4,139266164,139280225,ENST00000398955,2
chr4,139289930,139302477,ENST00000394223,2
chr4,139301504,139391384,ENST00000296543,10
chr4,139454120,139476609,ENST00000305626,6
chr4,139506037,139556219,ENST00000274031,8
chr4,139665818,139704243,ENST00000265498,6
chr4,139716752,140154184,ENST00000509479,6
chr4,140373645,140385728,ENST00000608372,6
chr4,140388452,140427648,ENST00000325617,10
chr4,140442261,140498293,ENST00000511113,6
chr4,140524167,140553770,ENST00000323570,8
chr4,140559430,140568961,ENST00000262999,4
chr4,140620781,140756385,ENST00000442267,3
chr4,140859806,141133469,ENST00000515673,7
chr4,141220894,141234697,ENST00000262990,9
chr4,141636582,141733987,ENST00000320650,9
chr4,142023159,142846301,ENST00000262992,9
chr4,143184916,143223874,ENST00000307017,9
chr4,143336875,143474565,ENST00000262994,9
chr4,143513701,143557486,ENST00000283131,4
chr4,143577301,143700675,ENST00000329798,5
chr4,143870863,143905559,ENST00000358615,9
chr4,143996103,144019380,ENST00000502664,6
chr4,144109302,144140718,ENST00000641688,3
chr4,144646155,144745271,ENST00000296575,8
chr4,144994575,145098196,ENST00000507656,6
chr4,145098310,145129524,ENST00000296577,9
chr4,145133649,145180589,ENST00000447906,8
chr4,145481852,145559176,ENST00000302085,9
chr4,145619384,145660033,ENST00000649156,2
chr4,145680145,145732797,ENST00000438731,7
chr4,145757626,145938823,ENST00000508784,6
chr4,146175717,146191535,ENST00000296581,11
chr4,146214537,146232267,ENST00000623665,2
chr4,146253980,146521940,ENST00000335472,12
chr4,146638892,146642474,ENST00000281321,3
chr4,146706616,146945864,ENST00000325106,9
chr4,147481096,147544954,ENST00000651419,1
chr4,147617396,147636721,ENST00000296582,8
chr4,147637784,147684163,ENST00000322396,7
chr4,147732087,148072776,ENST00000336498,8
chr4,148078763,148442414,ENST00000358102,8
chr4,149351708,149815843,ENST00000636793,2
chr4,150078444,150257438,ENST00000296550,12
chr4,150264434,151015284,ENST00000651943,2
chr4,150582150,150584693,ENST00000317605,6
chr4,151099627,151104642,ENST00000274065,9
chr4,151120280,151325605,ENST00000604030,7
chr4,151277160,151291862,ENST00000455694,7
chr4,151409175,151670503,ENST00000435205,6
chr4,151670503,151761007,ENST00000263985,11
chr4,152320543,152536092,ENST00000281708,10
chr4,152618627,152679997,ENST00000304385,8
chr4,152769353,152779730,ENST00000304337,3
chr4,152779953,152912357,ENST00000353617,7
chr4,152936322,152979671,ENST00000511601,6
chr4,153204442,153339317,ENST00000338700,10
chr4,153344687,153415118,ENST00000240488,8
chr4,153466359,153636711,ENST00000409959,8
chr4,153684279,153706260,ENST00000642700,2
chr4,153710159,153760024,ENST00000347063,9
chr4,153780590,153789083,ENST00000274063,5
chr4,154231741,154491799,ENST00000357232,10
chr4,154535004,154550400,ENST00000499023,7
chr4,154563010,154572807,ENST00000302068,9
chr4,154585274,154590742,ENST00000403106,8
chr4,154604170,154612656,ENST00000336098,8
chr4,154743999,154753120,ENST00000336356,4
chr4,154781271,154828813,ENST00000281722,8
chr4,155208635,155217076,ENST00000329476,4
chr4,155342657,155376965,ENST00000311277,9
chr4,155666847,155737059,ENST00000506455,6
chr4,155759020,155807811,ENST00000264424,13
chr4,155829728,155866277,ENST00000537611,3
chr4,155903695,155920406,ENST00000536354,3
chr4,155924117,155953866,ENST00000433477,4
chr4,156760453,156971799,ENST00000502773,6
chr4,157076149,157172090,ENST00000264428,9
chr4,157220727,157366075,ENST00000264426,14
chr4,158124473,158173025,ENST00000585682,6
chr4,158210485,158255416,ENST00000296529,11
chr4,158521881,158653372,ENST00000307765,10
chr4,158666674,158671887,ENST00000379205,5
chr4,158672295,158709623,ENST00000511912,6
chr4,158709126,158723396,ENST00000307720,4
chr4,158769025,158908050,ENST00000264433,11
chr4,158893133,159035229,ENST00000434826,3
chr4,159103078,159360173,ENST00000691494,1
chr4,161383896,162164000,ENST00000306100,10
chr4,163128668,163166890,ENST00000274054,3
chr4,163323961,163332596,ENST00000296533,3
chr4,163343891,163351934,ENST00000338566,8
chr4,163471094,163473754,ENST00000280605,5
chr4,163494689,163520539,ENST00000358572,10
chr4,163524717,164384019,ENST00000514618,6
chr4,164754130,164803795,ENST00000507311,1
chr4,164877177,164897527,ENST00000507152,6
chr4,164968280,164977657,ENST00000710271,1
chr4,165031998,165041749,ENST00000512596,6
chr4,165053865,165060554,ENST00000503032,3
chr4,165070607,165112860,ENST00000306480,11
chr4,165207560,165323147,ENST00000226725,11
chr4,165277806,165279704,ENST00000505354,3
chr4,165327668,165343164,ENST00000261507,11
chr4,165379007,165498547,ENST00000402744,9
chr4,165873236,166104457,ENST00000061240,7
chr4,166733383,167234494,ENST00000357545,9
chr4,168092536,168187736,ENST00000359299,8
chr4,168216293,168318752,ENST00000393743,8
chr4,168356734,168480492,ENST00000682922,1
chr4,168497051,168928441,ENST00000505667,6
chr4,168987589,169010255,ENST00000306193,8
chr4,169094258,169270956,ENST00000284637,14
chr4,169392808,169612583,ENST00000507142,6
chr4,169620577,169723673,ENST00000513761,6
chr4,169729469,169757944,ENST00000393381,3
chr4,169986601,170026395,ENST00000361618,4
chr4,170060221,170089956,ENST00000337664,9
chr4,171813403,173041559,ENST00000506823,6
chr4,173168810,173323967,ENST00000265000,9
chr4,173331375,173334358,ENST00000296503,10
chr4,173370953,173377532,ENST00000296504,4
chr4,173384700,173399116,ENST00000296506,8
chr4,173526090,173530229,ENST00000359562,4
chr4,174236657,174283667,ENST00000393674,7
chr4,174283910,174320328,ENST00000503780,6
chr4,174490174,174522488,ENST00000296522,11
chr4,174636919,174829247,ENST00000274093,8
chr4,174918357,174978180,ENST00000359240,7
chr4,175632936,175812264,ENST00000393658,7
chr4,176065840,176182815,ENST00000508596,6
chr4,176184578,176195585,ENST00000280191,7
chr4,176213672,176269222,ENST00000296525,7
chr4,176319965,176332245,ENST00000503362,2
chr4,176683537,176792922,ENST00000618562,2
chr4,177309873,177362936,ENST00000264596,4
chr4,177430773,177442437,ENST00000264595,7
chr4,182243401,182803024,ENST00000511685,6
chr4,182890090,182917386,ENST00000438320,7
chr4,183099256,183320777,ENST00000403733,8
chr4,183318099,183320276,ENST00000323319,7
chr4,183321763,183322426,ENST00000541814,1
chr4,183444635,183449064,ENST00000504169,2
chr4,183505057,183512429,ENST00000302327,4
chr4,183639634,183659185,ENST00000326397,10
chr4,183659292,183713589,ENST00000334690,11
chr4,183905306,184023526,ENST00000308497,9
chr4,184088705,184217873,ENST00000296741,7
chr4,184387728,184474550,ENST00000393593,8
chr4,184627695,184649447,ENST00000308394,9
chr4,184649737,184694952,ENST00000314970,11
chr4,184694084,184734096,ENST00000281453,10
chr4,184755594,184825968,ENST00000281455,7
chr4,185018489,185020953,ENST00000515777,6
chr4,185143265,185150382,ENST00000281456,11
chr4,185159664,185204000,ENST00000458385,7
chr4,185209597,185363966,ENST00000652585,2
chr4,185363871,185395924,ENST00000505916,6
chr4,185396840,185400241,ENST00000335174,6
chr4,185399536,185425964,ENST00000264689,11
chr4,185426253,185449826,ENST00000378850,5
chr4,185445181,185471733,ENST00000307588,8
chr4,185500659,185535507,ENST00000284767,12
chr4,185585522,185812194,ENST00000695409,1
chr4,186069155,186088073,ENST00000296795,8
chr4,186104703,186175337,ENST00000706927,1
chr4,186191566,186213463,ENST00000378802,5
chr4,186227506,186258471,ENST00000264690,11
chr4,186266188,186289681,ENST00000403665,7
chr4,186533654,186555567,ENST00000307161,5
chr4,186587793,186723856,ENST00000441802,7
chr4,187995770,188005046,ENST00000326866,5
chr4,188091271,188109603,ENST00000682553,1
chr4,188139440,188147743,ENST00000332517,4
chr4,189940871,189963192,ENST00000226798,9
chr4,190024366,190027256,ENST00000504750,6
chr4,190173773,190175845,ENST00000565211,1
chr5,92167,189966,ENST00000637938,2
chr5,191494,196334,ENST00000328278,4
chr5,196867,218153,ENST00000296824,4
chr5,218319,257082,ENST00000264932,11
chr5,271645,314974,ENST00000264933,9
chr5,321713,438285,ENST00000684583,1
chr5,443175,467290,ENST00000512944,6
chr5,470455,524449,ENST00000264938,8
chr5,612339,653553,ENST00000264935,6
chr5,659861,693352,ENST00000360578,7
chr5,710354,784729,ENST00000508859,8
chr5,795604,850986,ENST00000283441,13
chr5,863740,892801,ENST00000467963,6
chr5,892883,918120,ENST00000166345,8
chr5,1008801,1038943,ENST00000296849,10
chr5,1050383,1112063,ENST00000264930,10
chr5,1201594,1225111,ENST00000304460,11
chr5,1225380,1246189,ENST00000324642,4
chr5,1253166,1295068,ENST00000310581,10
chr5,1317751,1345099,ENST00000320895,10
chr5,1392793,1445440,ENST00000270349,12
chr5,1461426,1523960,ENST00000283415,4
chr5,1798384,1799837,ENST00000505059,7
chr5,1801406,1816048,ENST00000274137,10
chr5,1877412,1882925,ENST00000231357,7
chr5,2746164,2751677,ENST00000302057,6
chr5,3595831,3601403,ENST00000302006,4
chr5,5140329,5320304,ENST00000274181,7
chr5,5422676,5490220,ENST00000296564,9
chr5,6371873,6378547,ENST00000255764,4
chr5,6448858,6496723,ENST00000399816,4
chr5,6599238,6633044,ENST00000264670,11
chr5,6633439,6674386,ENST00000274192,7
chr5,6713431,6757044,ENST00000230859,8
chr5,7396137,7830081,ENST00000338316,9
chr5,7830377,7851133,ENST00000399810,7
chr5,7859158,7869031,ENST00000264669,10
chr5,7869147,7901113,ENST00000440940,7
chr5,9035032,9546075,ENST00000382496,10
chr5,9627346,9630351,ENST00000382492,4
chr5,10225506,10249888,ENST00000511437,6
chr5,10250279,10266389,ENST00000280326,9
chr5,10277594,10307902,ENST00000296658,4
chr5,10353694,10440388,ENST00000274140,10
chr5,10441878,10465026,ENST00000274134,5
chr5,10564069,10657816,ENST00000296657,7
chr5,10679229,10761234,ENST00000230895,11
chr5,10971835,11904446,ENST00000304623,13
chr5,13690327,13944688,ENST00000265104,5
chr5,14143341,14510204,ENST00000344204,9
chr5,14581791,14616180,ENST00000274217,4
chr5,14664717,14699850,ENST00000284274,5
chr5,14704799,14871778,ENST00000284268,8
chr5,15500179,15939793,ENST00000504595,2
chr5,16067138,16179791,ENST00000332432,9
